Fecha,ICA_SO2,ConsultaHospitalariosR,ConsultaHospitalariosC,PM10,PM2_5,SO2,O3,Temperatura,Humedad,VelocidadViento,IngresosHospitalariosR,IngresosHospitalariosC
2023-02-10,5.0,3,14,26.0,18.0,9.08,34.93416667,19.4,78.9,2.3,NA,1.0
2023-02-11,4.0,34,2,NA,27.23375,7.29416667,23.85333333,18.0,84.0,0.1,NA,1.0
2023-02-12,3.0,14,4,NA,21.58833333,4.73625,26.63833333,17.4,87.0,0.0,NA,2.0
2023-02-13,4.0,3,1,25.0,23.0,6.52166667,27.98833333,18.7,83.9,0.9,NA,NA
2023-02-14,3.0,3,2,NA,24.93208333,5.9425,30.23583333,18.4,90.3,2.4,NA,4.0
2023-02-15,3.0,1,1,NA,23.73958333,5.49666667,31.30208333,17.8,89.1,1.1,NA,1.0
2023-02-16,2.0,65,1,22.0,14.0,4.62708333,27.73083333,15.8,95.5,1.2,NA,1.0
2023-02-17,3.0,6,2,NA,14.62458333,4.92541667,30.12875,21.2,71.0,1.7,NA,1.0
2023-02-18,2.0,2,2,NA,13.2125,4.3775,28.22583333,0.0,NA,0.0,NA,1.0
2023-02-19,2.0,1,3,15.0,14.0,3.76375,32.19291667,0.0,NA,0.0,NA,1.0
2023-02-20,3.0,29,2,NA,17.63375,4.97166667,20.59208333,0.0,NA,0.0,NA,1.0
2023-02-21,3.0,4,17,NA,16.13875,5.13291667,14.1025,0.0,NA,0.0,NA,1.0
2023-02-22,3.0,2,14,20.0,17.90958333,4.77958333,17.73541667,0.0,NA,0.0,NA,1.0
2023-02-23,2.0,3,1,28.0,23.46916667,4.31291667,34.05625,18.9,83.1,2.7,NA,1.0
2023-02-24,2.0,51,6,NA,26.51541667,3.90708333,41.31958333,18.4,85.8,1.4,NA,1.0
2023-02-25,2.0,1,3,32.0,6.0,3.49833333,44.30458333,17.1,90.0,1.1,NA,1.0
2023-02-26,2.0,23,1,NA,21.47708333,3.66608696,36.79478261,17.2,85.0,0.9,NA,1.0
2023-02-27,3.0,5,4,NA,25.20782609,4.82208333,33.77208333,18.8,80.9,1.4,NA,1.0
2023-02-28,4.0,3,1,33.0,6.0,7.72217391,30.71125,18.9,79.3,1.2,NA,1.0
2023-03-01,5.0,1,2,NA,25.55541667,8.59291667,25.885,18.0,85.0,1.4,NA,1.0
2023-03-02,4.0,2,1,NA,29.77958333,6.805,27.80458333,17.7,86.3,1.0,NA,1.0
2023-03-03,3.0,4,1,32.0,10.0,5.71875,30.67916667,17.8,88.9,1.2,NA,1.0
2023-03-04,3.0,6,2,NA,19.93791667,5.03041667,24.80166667,16.9,91.5,1.0,NA,1.0
2023-03-05,2.0,1,1,NA,16.32608696,3.99782609,20.71434783,16.8,92.6,1.1,NA,1.0
2023-03-06,3.0,1,1,34.0,15.0,4.74125,24.60625,17.6,87.9,0.7,NA,1.0
2023-03-07,2.0,1,6,NA,16.02173913,4.12916667,23.41458333,15.6,94.6,0.8,NA,1.0
2023-03-08,2.0,1,1,NA,14.68083333,4.02583333,25.06375,15.3,94.9,0.8,NA,1.0
2023-03-09,2.0,5,4,27.0,6.0,3.09125,20.16708333,14.3,98.2,0.9,NA,1.0
2023-03-10,2.0,2,39,NA,13.8275,4.00166667,14.2075,13.7,98.1,0.6,NA,2.0
2023-03-11,2.0,1,3,NA,9.95791667,3.43791667,16.32583333,13.5,98.6,0.8,NA,1.0
2023-03-12,2.0,4,1,11.0,12.0,3.63782609,18.36826087,14.9,93.7,0.3,NA,2.0
2023-03-13,2.0,5,2,NA,11.185,3.5175,16.07625,14.5,94.6,0.6,NA,1.0
2023-03-14,2.0,2,1,NA,13.45173913,3.42041667,18.9975,15.0,94.8,1.2,NA,3.0
2023-03-15,2.0,1,3,16.0,9.0,3.015,24.41708333,13.8,98.5,1.5,NA,1.0
2023-03-16,2.0,6,1,NA,15.59458333,4.5825,22.13916667,14.1,92.5,0.0,NA,1.0
2023-03-17,2.0,41,1,NA,16.84916667,3.65958333,26.20666667,15.9,93.4,0.0,NA,1.0
2023-03-18,2.0,13,1,14.0,7.0,3.75458333,18.61958333,0.0,NA,0.0,NA,1.0
2023-03-19,2.0,3,518,NA,13.015,3.6326087,22.56173913,0.0,NA,0.0,NA,1.0
2023-03-20,2.0,3,1,NA,9.56916667,2.9425,33.37375,0.0,NA,0.0,NA,NA
2023-03-21,2.0,2,4,17.0,13.0,4.0875,35.77083333,19.0,76.2,3.3,NA,2.0
2023-03-22,2.0,22,1,NA,NA,4.1475,39.71791667,16.6,82.9,1.1,NA,1.0
2023-03-23,2.0,1,1,NA,NA,3.5725,31.08708333,15.6,94.3,0.9,NA,2.0
2023-03-24,2.0,6,2,23.0,10.0,2.905,25.16666667,14.5,97.8,0.0,NA,1.0
2023-03-25,2.0,1,3,NA,NA,4.20083333,25.67458333,16.4,93.8,0.5,NA,1.0
2023-03-26,2.0,8,1,NA,NA,3.56291667,26.65416667,15.9,93.8,0.6,NA,1.0
2023-03-27,2.0,1,17,37.0,27.0,4.1175,31.8175,16.2,89.6,0.5,NA,1.0
2023-03-28,3.0,1,6,NA,NA,4.65583333,37.72458333,19.3,77.3,1.1,NA,1.0
2023-03-29,2.0,1,1,NA,16.83,3.18333333,39.18958333,16.8,91.5,3.5,NA,NA
2023-03-30,3.0,11,1,23.0,17.58333333,5.36791667,26.965,18.8,79.7,1.5,NA,1.0
2023-03-31,2.0,3,3,NA,21.68125,4.42333333,33.46625,16.9,88.5,0.8,NA,1.0
2023-04-01,2.0,7,2,NA,22.16166667,4.49125,24.69416667,0.0,NA,0.0,NA,1.0
2023-04-02,4.0,19,2,20.0,18.0,7.0073913,29.88869565,0.0,NA,0.0,NA,1.0
2023-04-03,3.0,1,2,NA,17.80782609,4.90041667,31.61166667,21.1,75.0,0.7,NA,1.0
2023-04-04,2.0,2,2,NA,20.66291667,3.82708333,25.97416667,0.0,NA,0.0,NA,1.0
2023-04-05,2.0,34,5,21.0,14.0,4.11291667,33.87708333,0.0,NA,0.0,NA,1.0
2023-04-06,1.0,9,1,14.0,8.89416667,2.10666667,41.63833333,14.6,99.0,1.6,NA,1.0
2023-04-07,1.0,6,1,NA,8.27,1.97875,46.90541667,0.0,NA,0.0,NA,NA
2023-04-08,2.0,1,4,13.0,9.0,3.12916667,32.18333333,14.4,99.0,0.6,NA,NA
2023-04-09,2.0,5,1,NA,11.66083333,4.35583333,27.1475,0.0,NA,0.0,NA,1.0
2023-04-10,2.0,2,2,NA,15.71,NA,NA,17.6,92.5,2.3,NA,1.0
2023-04-11,3.0,74,2,24.0,13.0,5.18958333,29.615,19.9,80.0,2.2,NA,1.0
2023-04-12,3.0,1,9,36.0,19.95208333,5.23791667,29.92916667,19.9,80.1,1.9,NA,NA
2023-04-13,2.0,3,2,NA,19.41791667,3.82416667,28.74583333,17.2,92.7,0.8,NA,1.0
2023-04-14,3.0,2,11,30.0,15.0,4.76625,24.87666667,16.6,93.4,1.0,NA,1.0
2023-04-15,2.0,1,3,NA,22.27708333,4.09083333,31.26083333,16.2,95.0,0.5,NA,1.0
2023-04-16,3.0,1,1,NA,17.65166667,6.02166667,26.47583333,15.6,96.3,0.7,NA,2.0
2023-04-17,2.0,1,1,21.0,13.0,3.23875,30.65583333,15.5,95.8,0.3,NA,2.0
2023-04-18,2.0,1,2,NA,10.36285714,4.21875,30.10875,19.9,81.0,0.0,NA,1.0
2023-04-19,3.0,1,2,NA,14.56166667,4.68375,34.42708333,0.0,NA,0.0,NA,1.0
2023-04-20,2.0,26,1,20.0,14.0,4.51956522,22.73608696,17.2,92.5,0.9,NA,1.0
2023-04-21,2.0,4,2,NA,16.95590909,2.96458333,23.50083333,0.0,NA,0.0,NA,1.0
2023-04-22,2.0,4,12,NA,12.28458333,2.87958333,30.80416667,0.0,NA,0.0,NA,1.0
2023-04-23,1.0,6,6,14.0,5.0,2.61291667,28.77916667,0.0,NA,0.0,NA,1.0
2023-04-24,2.0,53,1,NA,15.47,4.28958333,29.80166667,19.0,79.1,0.3,NA,1.0
2023-04-25,3.0,21,1,NA,16.60791667,5.41208333,26.32,17.4,83.6,0.6,NA,2.0
2023-04-26,3.0,9,10,22.0,11.0,5.62333333,22.45833333,17.6,86.5,0.8,NA,1.0
2023-04-27,2.0,1,1,NA,21.87,3.83833333,32.6475,17.1,90.0,1.1,NA,2.0
2023-04-28,3.0,1,1,NA,12.77333333,4.79875,32.46208333,16.0,88.8,0.8,NA,2.0
2023-04-29,3.0,4,1,21.0,19.0,5.17083333,18.77708333,16.6,89.5,0.8,NA,1.0
2023-04-30,3.0,3,2,NA,17.27833333,4.88041667,18.405,16.5,91.4,1.0,NA,1.0
2023-05-01,3.0,2,1,NA,14.21541667,4.66833333,21.77625,17.4,86.8,1.3,NA,1.0
2023-05-02,2.0,2,2,15.0,12.0,4.45333333,35.18444444,18.5,82.9,1.0,NA,1.0
2023-05-03,3.0,3,1,17.0,15.72583333,4.89583333,37.76458333,18.9,78.6,1.0,NA,2.0
2023-05-04,3.0,2,1,NA,16.71083333,5.89708333,36.11666667,19.6,77.0,1.1,NA,1.0
2023-05-05,3.0,10,5,21.0,10.0,5.15958333,38.92625,19.8,78.2,1.1,NA,2.0
2023-05-06,3.0,7,1,NA,23.26166667,4.67958333,42.18458333,18.9,83.1,1.3,NA,1.0
2023-05-07,2.0,1,2,NA,14.81041667,3.86416667,33.93,19.8,80.2,1.3,NA,1.0
2023-05-08,3.0,1,2,21.0,14.0,5.16125,36.58375,19.4,79.2,1.2,NA,1.0
2023-05-09,3.0,1,1,NA,16.97166667,5.24458333,39.5775,19.2,81.8,1.4,NA,1.0
2023-05-10,3.0,3,38,NA,19.09458333,6.41666667,15.985,17.2,90.9,0.9,NA,1.0
2023-05-11,3.0,5,1,23.0,14.0,4.90708333,23.73875,17.9,88.6,1.2,NA,1.0
2023-05-12,3.0,36,1,NA,18.88391304,4.95,31.39041667,18.6,86.7,1.2,NA,1.0
2023-05-13,3.0,6,3,NA,21.81,6.38041667,30.74875,19.4,85.7,1.0,NA,1.0
2023-05-14,3.0,6,1,20.0,15.0,5.08666667,23.64375,18.8,86.2,0.9,NA,1.0
2023-05-15,3.0,2,1,NA,14.05791667,5.70833333,14.34125,17.4,90.8,0.8,NA,2.0
2023-05-16,2.0,16,3,NA,14.73375,4.5225,7.13,16.8,92.9,1.2,NA,1.0
2023-05-17,2.0,2,1,21.0,9.0,4.351,14.70352941,17.7,91.7,0.9,NA,1.0
2023-05-18,2.0,14,513,NA,17.55083333,4.31166667,29.3325,18.8,86.3,1.1,NA,1.0
2023-05-19,2.0,14,1,NA,18.835,3.71791667,32.36,18.9,89.5,1.3,NA,1.0
2023-05-20,2.0,1,1,17.0,14.0,3.64416667,18.545,17.0,95.8,1.0,NA,2.0
2023-05-21,2.0,9,1,NA,9.7075,3.19666667,14.98916667,16.5,94.5,1.0,NA,2.0
2023-05-22,1.0,8,1,NA,8.66208333,2.75166667,23.235,16.8,93.1,0.9,NA,1.0
2023-05-23,2.0,1,1,11.0,6.0,3.46875,14.28583333,16.0,95.0,0.9,NA,1.0
2023-05-24,2.0,17,3,NA,11.98625,3.84833333,25.2225,17.7,90.5,1.4,NA,1.0
2023-05-25,2.0,18,1,NA,14.87333333,4.31625,19.49458333,17.1,91.3,1.1,NA,1.0
2023-05-26,2.0,6,13,19.0,14.0,3.94375,14.90416667,16.2,93.5,1.0,NA,1.0
2023-05-27,4.0,28,1,NA,13.35375,7.68625,12.855,17.1,88.9,0.8,NA,1.0
2023-05-28,3.0,1,4,NA,10.11,5.61083333,11.77,16.7,90.4,0.7,NA,2.0
2023-05-29,2.0,11,1,NA,15.13136364,4.25916667,20.33666667,16.5,92.9,1.5,NA,1.0
2023-05-30,2.0,3,3,NA,13.02541667,4.3275,18.95416667,16.0,93.3,0.9,NA,1.0
2023-05-31,2.0,4,2,NA,14.25625,4.47916667,17.485,16.1,89.6,0.6,NA,1.0
2023-06-01,2.0,1,1,19.0,9.0,4.01666667,14.32291667,16.9,93.3,0.7,NA,1.0
2023-06-02,2.0,7,4,NA,15.5464,4.4384,28.5268,16.3,95.3,0.9,NA,1.0
2023-06-03,5.0,77,2,NA,15.78208333,4.86875,37.51375,0.0,NA,0.0,NA,1.0
2023-06-04,3.0,1,2,16.0,9.0,6.01,37.88727273,16.5,87.0,0.2,NA,2.0
2023-06-05,2.0,1,3,NA,NA,3.99666667,23.62708333,19.5,83.4,1.7,NA,1.0
2023-06-06,2.0,3,1,NA,NA,4.32,19.70333333,0.0,NA,0.0,NA,1.0
2023-06-07,2.0,2,1,19.0,12.0,3.90875,23.89958333,17.4,87.0,0.0,NA,1.0
2023-06-08,2.0,2,5,NA,NA,3.93458333,21.21041667,16.8,92.7,1.0,NA,1.0
2023-06-09,2.0,3,1,NA,NA,3.7225,18.79791667,15.3,99.0,0.5,NA,1.0
2023-06-10,2.0,1,4,15.0,8.0,4.405,18.93791667,17.5,91.0,0.6,NA,1.0
2023-06-11,2.0,1,3,NA,NA,3.82916667,22.83875,18.9,82.3,1.0,NA,1.0
2023-06-12,2.0,1,8,NA,NA,4.40041667,27.35166667,18.6,84.7,1.0,NA,2.0
2023-06-13,2.0,2,1,15.0,11.0,4.16708333,29.77791667,18.2,83.2,1.4,NA,1.0
2023-06-14,2.0,1,12,NA,NA,4.3275,30.12,19.4,81.0,0.9,NA,1.0
2023-06-15,3.0,30,4,NA,NA,4.85125,25.15041667,17.8,87.9,1.0,NA,1.0
2023-06-16,3.0,7,1,17.0,13.0,5.33708333,21.73041667,18.0,86.1,0.8,NA,1.0
2023-06-17,2.0,2,1,NA,NA,3.94333333,20.95083333,17.2,89.0,0.8,NA,1.0
2023-06-18,2.0,7,2,NA,NA,3.82041667,21.69125,18.8,76.3,1.4,NA,1.0
2023-06-19,2.0,41,1,10.0,9.0,3.45166667,26.34041667,19.8,70.8,1.1,NA,1.0
2023-06-20,2.0,1,1,NA,NA,4.4173913,28.09083333,19.5,74.7,1.1,NA,1.0
2023-06-21,3.0,26,1,NA,NA,4.8025,33.22166667,19.9,77.6,1.1,NA,1.0
2023-06-22,2.0,3,1,18.0,15.0,3.72708333,28.33041667,18.9,86.1,1.1,NA,2.0
2023-06-23,3.0,1,1,NA,NA,5.4325,21.27791667,17.7,88.2,0.9,NA,1.0
2023-06-24,5.0,1,11,NA,NA,8.80541667,18.90541667,17.1,86.3,1.0,NA,1.0
2023-06-25,3.0,2,3,15.0,NA,4.75166667,18.06416667,16.6,91.4,0.7,NA,1.0
2023-06-26,3.0,1,1,NA,12.725,4.84166667,13.155,16.7,91.0,1.1,NA,1.0
2023-06-27,2.0,12,8,NA,14.66,4.22625,25.83875,18.3,87.0,1.4,NA,1.0
2023-06-28,3.0,1,1,21.0,14.0,5.07875,26.92041667,17.6,90.1,0.8,NA,2.0
2023-06-29,4.0,3,1,NA,12.83583333,6.90458333,24.38208333,19.3,76.3,1.0,NA,1.0
2023-06-30,3.0,2,1,NA,13.29166667,5.50875,24.32208333,21.2,73.0,1.1,NA,1.0
2023-07-01,3.0,2,1,15.0,15.0,5.11458333,23.34416667,19.0,82.5,0.9,NA,2.0
2023-07-02,2.0,2,4,NA,13.42416667,3.58041667,20.60333333,16.9,90.9,0.9,NA,1.0
2023-07-03,2.0,3,2,NA,13.85375,3.57041667,20.05041667,16.4,91.4,1.1,NA,NA
2023-07-04,2.0,1,4,20.0,9.0,3.47791667,18.38041667,16.9,93.3,0.9,NA,1.0
